,hours,u,v,ws,wd_sin,wd_cos,month_sin,month_cos,hour_sin,hour_cos,wp1,index_forecasted_weather
2009-09-08 13:00:00,1,-1.175082712841357,-0.22316388636846207,-1.1049159115049814,-1.9035045983539656,-0.5060712622028689,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.09,4
2009-09-08 14:00:00,2,-1.388528838758578,-0.18170995375600463,-0.7007896887847874,-1.9744990542658607,-0.31313781670516316,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.055,4
2009-09-08 15:00:00,3,-1.5494343798346364,-0.17134647060289027,-0.4103004254114713,-1.9938680200822483,-0.2393230511547232,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.07,4
2009-09-08 16:00:00,4,-1.6577993360695331,-0.18516444814037608,-0.21472605659265795,-1.9978109260042336,-0.2220599045497035,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.1,4
2009-09-08 17:00:00,5,-1.730042640226131,-0.21625489759971916,-0.07822703257577976,-1.9939869699014299,-0.23881597173925193,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.07,4
2009-09-08 18:00:00,6,-1.7760156519621477,-0.2646178189809195,0.01035079516300962,-1.9838349907170651,-0.2795003599859905,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.035,4
2009-09-08 19:00:00,7,-1.7957183712775835,-0.32334422351523423,0.07019785945054774,-1.9686198820215146,-0.332865439442947,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.005,4
2009-09-08 20:00:00,8,-1.7891507981724384,-0.3613436617433203,0.0809905622038569,-1.9562812333090651,-0.3713317104665085,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.015,4
2009-09-08 21:00:00,9,-1.7464615729889943,-0.34061669543709155,-0.0006207669176572998,-1.9585886422255612,-0.3644074019930115,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.03,4
2009-09-08 22:00:00,10,-1.6545155495169606,-0.24389085267469082,-0.1974130501859811,-1.9804453165153606,-0.29207659097826394,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.03,4
2009-09-08 23:00:00,11,-1.5034613680986197,-0.1471650099122901,-0.5025587851048406,-1.9977544569652694,-0.22231410383627434,-0.971657541504307,-0.6253176813144451,-0.3660254037844398,1.3660254037844384,0.05,4
2009-09-09 00:00:00,12,-1.2834476690762537,-0.154073998681033,-0.9247192880470585,-1.9727423288262047,-0.31913939602780383,-0.971657541504307,-0.6253176813144451,-1.297656324300289e-17,1.414213562373095,0.07,4
2009-09-09 01:00:00,1,-0.9911906658972899,-0.6653391675680084,-0.8007799847265787,-1.3397379520229453,-1.1554227957182648,-0.971657541504307,-0.6253176813144451,0.36602540378443865,1.3660254037844388,0.095,1
2009-09-09 02:00:00,2,-0.9320825079509825,-0.7931554597897521,-0.6550757541608605,-1.1738181090428441,-1.2470315070345606,-0.971657541504307,-0.6253176813144451,0.7071067811865475,1.2247448713915892,0.11,1
2009-09-09 03:00:00,3,-0.9747717331344268,-0.8346093924022095,-0.5401022224480666,-1.2030528484052683,-1.2327962834738968,-0.971657541504307,-0.6253176813144451,1.0,1.0000000000000002,0.145,1
2009-09-09 04:00:00,4,-1.0897042624744688,-0.8104279317116094,-0.4715565556443615,-1.3477361808894397,-1.150299999197498,-0.971657541504307,-0.6253176813144451,1.2247448713915892,0.7071067811865478,0.185,1
2009-09-09 05:00:00,5,-1.227623297682519,-0.7275200664866945,-0.42857451337612174,-1.534405241164525,-1.0083875495480865,-0.971657541504307,-0.6253176813144451,1.3660254037844386,0.36602540378443904,0.241,1
2009-09-09 06:00:00,6,-1.3491234001277064,-0.5962492798805792,-0.42247348951672864,-1.7094353109218756,-0.8237496894643904,-0.971657541504307,-0.6253176813144451,1.4142135623730951,2.4041448097085706e-16,0.226,1
2009-09-09 07:00:00,7,-1.4213667042843041,-0.43043354943074935,-0.4715565556443615,-1.8495966475914993,-0.6139872631184964,-0.971657541504307,-0.6253176813144451,1.3660254037844388,-0.36602540378443826,0.206,1
2009-09-09 08:00:00,8,-1.45420456981003,-0.25425433582780516,-0.5463963323790043,-1.9524156366146588,-0.38268310740306677,-0.971657541504307,-0.6253176813144451,1.2247448713915892,-0.707106781186547,0.236,1
2009-09-09 09:00:00,9,-1.4640559294677482,-0.0918930997623468,-0.5971382249487781,-2.011396389755438,-0.15309824770037334,-0.971657541504307,-0.6253176813144451,1.0000000000000002,-0.9999999999999997,0.236,1
2009-09-09 10:00:00,10,-1.4673397160203208,0.032468698075025546,-0.616348456870307,-2.0313451457963634,0.034372290579909676,-0.971657541504307,-0.6253176813144451,0.707106781186548,-1.2247448713915885,0.18,1
2009-09-09 11:00:00,11,-1.457488356362603,0.12228555206868337,-0.6356604220747649,-2.0306950393930405,0.1696057605533465,-0.971657541504307,-0.6253176813144451,0.36602540378443904,-1.3660254037844384,0.115,1
2009-09-09 12:00:00,12,-1.4279342773894494,0.18101195660299807,-0.6811265629988795,-2.0229475120739204,0.2626773305314188,-0.971657541504307,-0.6253176813144451,1.602146480040958e-16,-1.4142135623730947,0.06,1
2009-09-09 13:00:00,1,-0.918947361740692,-0.008985234537431911,-1.8926006799763655,-2.001916993480576,-0.2029679793727237,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.01,2
2009-09-09 14:00:00,2,-0.9123797886355468,0.011741731768796816,-1.9324432638548659,-2.0144171200161773,-0.13486614853462328,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.005,2
2009-09-09 15:00:00,3,-1.0240285314230162,-0.033166695228032096,-1.5951953552209999,-2.00149116401154,-0.20500694123344282,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.0,2
2009-09-09 16:00:00,4,-1.217771938024801,-0.1091655716842041,-1.0975110955425282,-1.9853566178919508,-0.27370565957435944,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.0,2
2009-09-09 17:00:00,5,-1.437785637047167,-0.17825545937163317,-0.616348456870307,-1.9817465801268184,-0.28730104353710134,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.015,2
2009-09-09 18:00:00,6,-1.634812830201525,-0.19552793129349047,-0.24957611271825156,-1.9933305116743365,-0.2416044035634763,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.055,2
2009-09-09 19:00:00,7,-1.7628805057518573,-0.12643804360606134,-0.05034638744147903,-2.014743030375197,-0.1328095631655812,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.045,2
2009-09-09 20:00:00,8,-1.8055697309353014,0.011741731768796816,-0.006117151946958541,-2.0309761851460553,0.02605515273989659,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.05,2
2009-09-09 21:00:00,9,-1.7431777864364217,0.19137543975611246,-0.10629467692319736,-2.026027554684425,0.23343557789189867,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.08,2
2009-09-09 22:00:00,10,-1.5789884588077903,0.38828161966528535,-0.32614273938925326,-1.9737702020705221,0.5055834633754054,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.06,2
2009-09-09 23:00:00,11,-1.3721099059957145,0.5782788108057154,-0.552701119364231,-1.8321862138337366,0.8346259845500544,-0.971657541504307,-0.6253176813144451,-0.3660254037844398,1.3660254037844384,0.055,2
2009-09-10 00:00:00,12,-1.1947854321567926,0.7371855524868022,-0.6550757541608605,-1.6118977284946954,1.124228083525476,-0.971657541504307,-0.6253176813144451,-1.297656324300289e-17,1.414213562373095,0.085,2
2009-09-10 01:00:00,1,-1.0700015431590328,0.6784591479524875,-0.9177133070020058,-1.5496330700390837,1.1845860344982788,-0.971657541504307,-0.6253176813144451,0.36602540378443865,1.3660254037844388,0.105,3
2009-09-10 02:00:00,2,-1.0568663969487424,0.8097299345586028,-0.7338050061924903,-1.420540721526873,1.2902439613076364,-0.971657541504307,-0.6253176813144451,0.7071067811865475,1.2247448713915892,0.085,3
2009-09-10 03:00:00,3,-1.0897042624744688,0.8788198222460318,-0.5907571455170141,-1.4042874140259687,1.301951879602069,-0.971657541504307,-0.6253176813144451,1.0,1.0000000000000002,0.115,3
2009-09-10 04:00:00,4,-1.1520962069733485,0.8926377997835178,-0.5025587851048406,-1.4592232980178246,1.2610316799980263,-0.971657541504307,-0.6253176813144451,1.2247448713915892,0.7071067811865478,0.18,3
2009-09-10 05:00:00,5,-1.234190870787664,0.8511838671710602,-0.4530763046657775,-1.559678295790882,1.1753099384305616,-0.971657541504307,-0.6253176813144451,1.3660254037844386,0.36602540378443904,0.241,3
2009-09-10 06:00:00,6,-1.3228531077071253,0.7544580244086595,-0.44693610845087484,-1.6875275416564026,1.0404899581650917,-0.971657541504307,-0.6253176813144451,1.4142135623730951,2.4041448097085706e-16,0.331,3
2009-09-10 07:00:00,7,-1.4016639849688683,0.61282375464943,-0.47773668856842927,-1.820036171747476,0.8550857829514831,-0.971657541504307,-0.6253176813144451,1.3660254037844388,-0.36602540378443826,0.286,3
2009-09-10 08:00:00,8,-1.437785637047167,0.46428049612145733,-0.52754581795883,-1.918170664821858,0.662268992518677,-0.971657541504307,-0.6253176813144451,1.2247448713915892,-0.707106781186547,0.296,3
2009-09-10 09:00:00,9,-1.4082315580740135,0.35373667582157087,-0.6550757541608605,-1.9662371502489333,0.5305287574914405,-0.971657541504307,-0.6253176813144451,1.0000000000000002,-0.9999999999999997,0.211,3
2009-09-10 10:00:00,10,-1.2932990287339716,0.31228274320911337,-0.8967828487333229,-1.968924226786283,0.5218126081864475,-0.971657541504307,-0.6253176813144451,0.707106781186548,-1.2247448713915885,0.185,3
2009-09-10 11:00:00,11,-1.1652313531836391,0.3191917319778563,-1.16479147898964,-1.9381565915453614,0.6121098693656813,-0.971657541504307,-0.6253176813144451,0.36602540378443904,-1.3660254037844384,0.18,3
2009-09-10 12:00:00,12,-1.1061231952373318,0.339918698284085,-1.2802959906378153,-1.9026471332928723,0.6979193429703296,-0.971657541504307,-0.6253176813144451,1.602146480040958e-16,-1.4142135623730947,0.14,3
2009-09-10 13:00:00,1,-1.4213667042843041,-0.012439728921803369,-0.6942232760317169,-2.0259781565743156,-0.04400952042167937,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.095,4
2009-09-10 14:00:00,2,-1.5231640874140553,0.09119510260934027,-0.5087899522670817,-2.0324062824078064,0.11890542846124136,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.05,4
2009-09-10 15:00:00,3,-1.592123605018081,0.22937487798419845,-0.3619880032104376,-2.017914588605479,0.30164878519626737,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.04,4
2009-09-10 16:00:00,4,-1.634812830201525,0.3848271252809139,-0.23211342196321022,-1.9801001942681378,0.48327672107463854,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.04,4
2009-09-10 17:00:00,5,-1.6709344822798236,0.5471883613463723,-0.08943143970083083,-1.9262112979886568,0.6427260890791412,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.095,4
2009-09-10 18:00:00,6,-1.7234750671209857,0.6957316198743448,0.08637687071586864,-1.8731951937830635,0.7593702085156573,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.115,4
2009-09-10 19:00:00,7,-1.7990021578301563,0.8200934177117172,0.2811842650815909,-1.8382014677443685,0.8242123491561894,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.135,4
2009-09-10 20:00:00,8,-1.8548265292238906,0.8857288110147747,0.4031992459468596,-1.8247484811924914,0.847239039706016,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.1,4
2009-09-10 21:00:00,9,-1.835123809908455,0.8615473503241745,0.3628851873649455,-1.83060300660878,0.8373347714182733,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.09,4
2009-09-10 22:00:00,10,-1.7136237074632679,0.7302765637180593,0.09712952607379322,-1.8552355802694618,0.7936115309512068,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.115,4
2009-09-10 23:00:00,11,-1.5461505932820638,0.5644608332682295,-0.2788506790879346,-1.8919236763105736,0.7211464316197341,-0.971657541504307,-0.6253176813144451,-0.3660254037844398,1.3660254037844384,0.155,4
2009-09-11 00:00:00,12,-1.4180829177317316,0.45046251858397157,-0.5716800901924783,-1.9207823129580575,0.6560081304163524,-0.971657541504307,-0.6253176813144451,-1.297656324300289e-17,1.414213562373095,0.211,4
2009-09-11 01:00:00,1,-1.37867747910086,0.5264613950401436,-0.5843871347649451,-1.8662645331459193,0.7728431950250184,-0.971657541504307,-0.6253176813144451,0.36602540378443865,1.3660254037844388,0.226,1
2009-09-11 02:00:00,2,-1.3918126253111505,0.46428049612145733,-0.616348456870307,-1.9068016372248848,0.6886264628941862,-0.971657541504307,-0.6253176813144451,0.7071067811865475,1.2247448713915892,0.316,1
2009-09-11 03:00:00,3,-1.411515344626586,0.38828161966528535,-0.6292116966959291,-1.9520751064349031,0.5736128532463013,-0.971657541504307,-0.6253176813144451,1.0,1.0000000000000002,0.195,1
2009-09-11 04:00:00,4,-1.437785637047167,0.301919260055999,-0.6227743951267839,-1.9906501036587758,0.4426897347344034,-0.971657541504307,-0.6253176813144451,1.2247448713915892,0.7071067811865478,0.11,1
2009-09-11 05:00:00,5,-1.4640559294677482,0.22246588921545554,-0.6035304309611347,-2.0155846046826755,0.3173530364490878,-0.971657541504307,-0.6253176813144451,1.3660254037844386,0.36602540378443904,0.1,1
2009-09-11 06:00:00,6,-1.4804748622306112,0.15683049591239792,-0.5843871347649451,-2.0273578280760165,0.21866416474332612,-0.971657541504307,-0.6253176813144451,1.4142135623730951,2.4041448097085706e-16,0.085,1
2009-09-11 07:00:00,7,-1.4837586487831842,0.11537656329994046,-0.5843871347649451,-2.031200970683314,0.15895090166581724,-0.971657541504307,-0.6253176813144451,1.3660254037844388,-0.36602540378443826,0.065,1
2009-09-11 08:00:00,8,-1.4673397160203208,0.09464959699371171,-0.616348456870307,-2.0322462103767247,0.12722894768702128,-0.971657541504307,-0.6253176813144451,1.2247448713915892,-0.707106781186547,0.11,1
2009-09-11 09:00:00,9,-1.431218063942022,0.0808316194562259,-0.6876689228367354,-2.0325466974383626,0.10771957075863456,-0.971657541504307,-0.6253176813144451,1.0000000000000002,-0.9999999999999997,0.201,1
2009-09-11 10:00:00,10,-1.3753936925482875,0.07046813630311154,-0.8007799847265787,-2.0325948003651026,0.09028924633822662,-0.971657541504307,-0.6253176813144451,0.707106781186548,-1.2247448713915885,0.221,1
2009-09-11 11:00:00,11,-1.3425558270225608,0.07392263068748299,-0.8690763506926331,-2.032602281029521,0.09523221270511031,-0.971657541504307,-0.6253176813144451,0.36602540378443904,-1.3660254037844384,0.185,1
2009-09-11 12:00:00,12,-1.37867747910086,0.10501308014682609,-0.794024299084367,-2.0316385806574564,0.14803277584114133,-0.971657541504307,-0.6253176813144451,1.602146480040958e-16,-1.4142135623730947,0.195,1
2009-09-11 13:00:00,1,-1.5165965143089102,-0.015894223306174828,-0.5150314788309326,-2.026953937891173,-0.03338610098384906,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.16,2
2009-09-11 14:00:00,2,-1.592123605018081,0.04628667561251137,-0.3800347194819932,-2.032186462707596,0.06011425905213301,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.075,2
2009-09-11 15:00:00,3,-1.634812830201525,0.15683049591239792,-0.3024261221869582,-2.0286536412780194,0.20232368326023256,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.085,2
2009-09-11 16:00:00,4,-1.6446641898592427,0.28464678813414174,-0.25541391867574836,-2.0087110270571054,0.3581641180918204,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.115,2
2009-09-11 17:00:00,5,-1.6282452570963795,0.38137263089654244,-0.24374678579517814,-1.9809266088946227,0.48026178351686427,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.08,2
2009-09-11 18:00:00,6,-1.592123605018081,0.4055540915871426,-0.2965191249270842,-1.9687721431550251,0.5223111060260538,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.03,2
2009-09-11 19:00:00,7,-1.5428668067294913,0.32955521513097064,-0.42247348951672864,-1.9905261937938192,0.44319567150068284,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.01,2
2009-09-11 20:00:00,8,-1.4870424353357568,0.18446645098736952,-0.5653429430484521,-2.0235932773831844,0.2569890047459648,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.015,2
2009-09-11 21:00:00,9,-1.4443532101523124,0.025559709306282628,-0.6615707906246698,-2.0307869238078644,0.022157218576521493,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.005,2
2009-09-11 22:00:00,10,-1.4213667042843041,-0.09880208853108972,-0.6745961309206637,-2.007573250043417,-0.17436333482106445,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.0,2
2009-09-11 23:00:00,11,-1.4213667042843041,-0.19207343690911902,-0.6356604220747649,-1.974135184904799,-0.3143887397369386,-0.971657541504307,-0.6253176813144451,-0.3660254037844398,1.3660254037844384,0.01,2
2009-09-12 00:00:00,12,-1.4443532101523124,-0.2715268077496625,-0.552701119364231,-1.9413525717450226,-0.413616233913976,-0.971657541504307,-0.6253176813144451,-1.297656324300289e-17,1.414213562373095,0.0,2
2009-09-12 01:00:00,1,-1.5198803008614827,-0.28879927967151975,-0.404228293734078,-1.948108604427501,-0.39498663801741357,-0.971657541504307,-0.6253176813144451,0.36602540378443865,1.3660254037844388,0.005,3
2009-09-12 02:00:00,2,-1.4968937949934746,-0.41661557189326354,-0.3559909549645995,-1.8802180525151226,-0.5554168962004391,-0.971657541504307,-0.6253176813144451,0.7071067811865475,1.2247448713915892,0.0,3
2009-09-12 03:00:00,3,-1.3327044673648432,-0.5651588304212362,-0.4839269280261189,-1.7216005087029362,-0.8083064472302673,-0.971657541504307,-0.6253176813144451,1.0,1.0000000000000002,0.0,3
2009-09-12 04:00:00,4,-1.0765691162641782,-0.7171565833335802,-0.6292116966959291,-1.4014914398310494,-1.113989224704116,-0.971657541504307,-0.6253176813144451,1.2247448713915892,0.7071067811865478,0.0,3
2009-09-12 05:00:00,5,-0.7974472592955049,-0.8622453474771813,-0.6292116966959291,-0.9431168881733106,-1.3344537590151166,-0.971657541504307,-0.6253176813144451,1.3660254037844386,0.36602540378443904,0.0,3
2009-09-12 06:00:00,6,-0.5642984140628483,-0.9900616396989251,-0.46538647991347276,-0.5565880716241598,-1.3949743404661217,-0.971657541504307,-0.6253176813144451,1.4142135623730951,2.4041448097085706e-16,0.005,3
2009-09-12 07:00:00,7,-0.4296631654073706,-1.0902419768456972,-0.2847314423007052,-0.3675867554717523,-1.3888768044459723,-0.971657541504307,-0.6253176813144451,1.3660254037844388,-0.36602540378443826,0.06,3
2009-09-12 08:00:00,8,-0.3738387940136359,-1.1282414150737832,-0.2031758490201033,-0.29880578587289375,-1.3808907209100278,-0.971657541504307,-0.6253176813144451,1.2247448713915892,-0.707106781186547,0.12,3
2009-09-12 09:00:00,9,-0.3607036478033454,-1.07296950492384,-0.2965191249270842,-0.2699419211023009,-1.3766065627143742,-0.971657541504307,-0.6253176813144451,1.0000000000000002,-0.9999999999999997,0.155,3
2009-09-12 10:00:00,10,-0.363987434355918,-0.9071537744740101,-0.5843871347649451,-0.2382951273518272,-1.371267597085833,-0.971657541504307,-0.6253176813144451,0.707106781186548,-1.2247448713915885,0.18,3
2009-09-12 11:00:00,11,-0.40996044609193477,-0.7344290552554374,-0.9317400030653187,-0.2681080369665163,-1.3763155606647677,-0.971657541504307,-0.6253176813144451,0.36602540378443904,-1.3660254037844384,0.226,3
2009-09-12 12:00:00,12,-0.531460548537122,-0.6722481563367513,-1.0827531857568724,-0.5059042766658717,-1.3956030525011884,-0.971657541504307,-0.6253176813144451,1.602146480040958e-16,-1.4142135623730947,0.206,3
2009-09-12 13:00:00,1,-0.7777445399800691,-1.1386048982268975,-0.16300635042937944,-0.8268594915884514,-1.363312050200759,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.13,4
2009-09-12 14:00:00,2,-0.9517852272664185,-1.2456942241424127,0.0809905622038569,-0.9899672707302047,-1.3200658701969599,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.045,4
2009-09-12 15:00:00,3,-1.0535826103961698,-1.2146037746830696,0.09175651711941402,-1.106151720832763,-1.2771206209119808,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.135,4
2009-09-12 16:00:00,4,-1.096271835579614,-1.0936964712300687,-0.05034638744147903,-1.1999778148960736,-1.2343298537782166,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.105,4
2009-09-12 17:00:00,5,-1.0798529028167507,-0.9486077070864676,-0.2788506790879346,-1.2577798660977635,-1.2040309855751277,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.055,4
2009-09-12 18:00:00,6,-1.007609598660153,-0.8484273699396955,-0.49633792593261156,-1.2338385132980372,-1.2169624767457634,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.025,4
2009-09-12 19:00:00,7,-0.8795419231098206,-0.8415183811709525,-0.6099338219615545,-1.0735031772356678,-1.2902693725871988,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.005,4
2009-09-12 20:00:00,8,-0.725203955138907,-0.9002447857052672,-0.5907571455170141,-0.8195857770313123,-1.364802920723137,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.0,4
2009-09-12 21:00:00,9,-0.5708659871679936,-0.9658801790083248,-0.5025587851048406,-0.5666676435329002,-1.3946517441523802,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.01,4
2009-09-12 22:00:00,10,-0.4329469519599432,-1.0004251228520393,-0.43468526000120533,-0.3625678728631437,-1.3883991774119357,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.0,4
2009-09-12 23:00:00,11,-0.30487927640961077,-0.9900616396989251,-0.4163821421607127,-0.17564061967060066,-1.3586881960008144,-0.971657541504307,-0.6253176813144451,-0.3660254037844398,1.3660254037844384,0.005,4
2009-09-13 00:00:00,12,-0.1636764546489878,-0.9382442239333533,-0.42857451337612174,0.03366705837104247,-1.296331015630612,-0.971657541504307,-0.6253176813144451,-1.297656324300289e-17,1.414213562373095,0.075,4
2009-09-13 01:00:00,1,-0.05202771186151845,-0.6860661338742371,-0.7470979369588393,0.33058048703384374,-1.1458493011863808,-0.971657541504307,-0.6253176813144451,0.36602540378443865,1.3660254037844388,0.095,1
2009-09-13 02:00:00,2,0.12858054852997608,-0.6549756844148938,-0.5653429430484521,0.5396939746242598,-0.981594442514664,-0.971657541504307,-0.6253176813144451,0.7071067811865475,1.2247448713915892,0.14,1
2009-09-13 03:00:00,3,0.24022929131744536,-0.5513408528837503,-0.52754581795883,0.6940368077819576,-0.8128526249670364,-0.971657541504307,-0.6253176813144451,1.0,1.0000000000000002,0.256,1
2009-09-13 04:00:00,4,0.2993374492637527,-0.4131610775088921,-0.5780281352921159,0.8180617982493005,-0.6274513696622339,-0.971657541504307,-0.6253176813144451,1.2247448713915892,0.7071067811865478,0.291,1
2009-09-13 05:00:00,5,0.31575638202661577,-0.27498130213403393,-0.6550757541608605,0.9049084868527456,-0.4460007446606576,-0.971657541504307,-0.6253176813144451,1.3660254037844386,0.36602540378443904,0.261,1
2009-09-13 06:00:00,6,0.3124725954740432,-0.18861894252474753,-0.713958960833365,0.9467936563735564,-0.3256329042133034,-0.971657541504307,-0.6253176813144451,1.4142135623730951,2.4041448097085706e-16,0.211,1
2009-09-13 07:00:00,7,0.3026212358163253,-0.18516444814037608,-0.7338050061924903,0.9470928496966097,-0.3246344633514663,-0.971657541504307,-0.6253176813144451,1.3660254037844388,-0.36602540378443826,0.266,1
2009-09-13 08:00:00,8,0.3026212358163253,-0.24389085267469082,-0.7007896887847874,0.91841943248998,-0.4106805838758919,-0.971657541504307,-0.6253176813144451,1.2247448713915892,-0.707106781186547,0.336,1
2009-09-13 09:00:00,9,0.32560774168433376,-0.33025321228397714,-0.5971382249487781,0.8756080349959775,-0.5146298388524179,-0.971657541504307,-0.6253176813144451,1.0000000000000002,-0.9999999999999997,0.441,1
2009-09-13 10:00:00,10,0.3748645399729231,-0.43043354943074935,-0.42857451337612174,0.8332039530285409,-0.5999877220583243,-0.971657541504307,-0.6253176813144451,0.707106781186548,-1.2247448713915885,0.391,1
2009-09-13 11:00:00,11,0.40113483239350417,-0.5824313023430934,-0.25541391867574836,0.7529088495094868,-0.7322883258582981,-0.971657541504307,-0.6253176813144451,0.36602540378443904,-1.3660254037844384,0.311,1
2009-09-13 12:00:00,12,0.33545910134205154,-0.8449728755553241,-0.06705254392101545,0.5622752871113197,-0.9599515940572193,-0.971657541504307,-0.6253176813144451,1.602146480040958e-16,-1.4142135623730947,0.17,1
2009-09-13 13:00:00,1,0.023499378847651974,-1.2802391679861274,0.2084715760481191,0.09457049408572467,-1.2718821196145338,-0.971657541504307,-0.6253176813144451,-0.3660254037844381,-1.3660254037844386,0.1,2
2009-09-13 14:00:00,2,-0.1636764546489878,-1.5704166962733295,0.5221040300806353,-0.16038840096304124,-1.3552158105055216,-0.971657541504307,-0.6253176813144451,-0.7071067811865472,-1.224744871391589,0.1,2
2009-09-13 15:00:00,3,-0.25890626467359396,-1.649870067113873,0.6045712090700042,-0.2586824430591044,-1.3747842991827215,-0.971657541504307,-0.6253176813144451,-0.9999999999999996,-1.0000000000000002,0.065,2
2009-09-13 16:00:00,4,-0.2786089839890297,-1.5773256850420725,0.5024925966821928,-0.2670602664508723,-1.3761482877557634,-0.971657541504307,-0.6253176813144451,-1.2247448713915887,-0.7071067811865479,0.11,2
2009-09-13 17:00:00,5,-0.2392035453581582,-1.4391459096672141,0.3119930914661656,-0.20729040455149397,-1.3653790835863897,-0.971657541504307,-0.6253176813144451,-1.3660254037844386,-0.36602540378443954,0.16,2
2009-09-13 18:00:00,6,-0.16039266809641517,-1.3216931005985848,0.17166817521236905,-0.09849136737445169,-1.339439273768372,-0.971657541504307,-0.6253176813144451,-1.4142135623730951,-1.0596794152334023e-16,0.15,2
2009-09-13 19:00:00,7,-0.05531149841409108,-1.2871481567548702,0.17694448137273505,0.016535461074998557,-1.3026717373984085,-0.971657541504307,-0.6253176813144451,-1.366025403784439,0.3660254037844381,0.11,2
2009-09-13 20:00:00,8,0.03991831161051513,-1.2906026511392417,0.23457534222542603,0.10210584763289718,-1.2686449857100626,-0.971657541504307,-0.6253176813144451,-1.2247448713915896,0.7071067811865467,0.09,2
2009-09-13 21:00:00,9,0.07932375024138669,-1.2595122016798985,0.2189313263869175,0.15171234334736977,-1.2461243734758851,-0.971657541504307,-0.6253176813144451,-1.0000000000000002,0.9999999999999999,0.1,2
2009-09-13 22:00:00,10,0.04648588471566038,-1.1386048982268975,0.026755524885374634,0.17430392812154136,-1.2351527884068725,-0.971657541504307,-0.6253176813144451,-0.7071067811865482,1.2247448713915887,0.12,2
